date,temp,humidity,precip,windspeed,district,year,datetimeEpoch
6/4/2024,27.6,91.3,6.078,21.6,Matara,2024,
6/5/2024,27.3,92.8,1.014,19.4,Matara,2024,
6/6/2024,26.7,94.9,11.486,36.8,Matara,2024,
6/7/2024,27.8,89.5,18.588,22.3,Matara,2024,
6/8/2024,27.2,85.8,0.5,33.5,Matara,2024,
6/9/2024,28.3,84.3,4.369,28.4,Matara,2024,
6/10/2024,28.6,85.8,0.7,30,Matara,2024,
6/11/2024,28.3,84.9,1.436,27.7,Matara,2024,
6/12/2024,28.9,83.3,4.993,26.8,Matara,2024,
6/13/2024,28.7,82.5,0.078,27.6,Matara,2024,
6/14/2024,28.5,84.4,10.923,25.9,Matara,2024,
6/15/2024,28.6,83.7,0.078,27.7,Matara,2024,
6/16/2024,28.4,85.6,0.156,27.7,Matara,2024,
6/17/2024,29,82.2,1.1,27.7,Matara,2024,
6/18/2024,28.5,83.1,1.404,25.9,Matara,2024,
6/19/2024,28.2,84.7,13.374,31.7,Matara,2024,
6/20/2024,28.6,81,0.78,33.5,Matara,2024,
6/21/2024,28.3,84.2,2.107,31.7,Matara,2024,
6/22/2024,28.2,80.3,9.462,46.4,Matara,2024,
6/23/2024,28.7,79.5,5.461,29.5,Matara,2024,
6/24/2024,27.4,85.6,3.433,33.5,Matara,2024,
6/25/2024,26.7,87.8,6.164,29.5,Matara,2024,
6/26/2024,28.3,82.7,5.93,27.7,Matara,2024,
6/27/2024,28.4,79.9,0.4,22.3,Matara,2024,
6/28/2024,28.2,84.6,0.3,20.5,Matara,2024,
6/29/2024,28.1,87.6,0.9,24.1,Matara,2024,
6/30/2024,28.6,82.1,1.2,27.7,Matara,2024,
7/1/2024,29.5,79.8,0,25.9,Matara,2024,
7/2/2024,29.6,82.7,0.2,25.9,Matara,2024,
7/3/2024,27.5,83.9,6.6,31.9,Matara,2024,
7/4/2024,28.2,86.4,67.8,25.9,Matara,2024,
7/5/2024,28.2,81.9,7.256,27.7,Matara,2024,
7/6/2024,27.4,89.9,0.39,25.9,Matara,2024,
7/7/2024,28.5,77.7,24.253,25.9,Matara,2024,
7/8/2024,29.2,75.8,0.312,27.7,Matara,2024,
7/9/2024,29.3,77.4,0.4,31.7,Matara,2024,
7/10/2024,29.3,78.3,0.468,25.9,Matara,2024,
7/11/2024,29.2,79.1,1.4,25.9,Matara,2024,
7/12/2024,26.9,87.6,3,34.9,Matara,2024,
7/13/2024,28.3,81.1,5.826,29.5,Matara,2024,
7/14/2024,28,81.8,4.681,25.9,Matara,2024,
7/15/2024,27.7,82.9,2.8,27.7,Matara,2024,
7/16/2024,28.3,79.4,3.543,33.5,Matara,2024,
7/17/2024,28.1,80.5,0.312,31.7,Matara,2024,
7/18/2024,29.1,74.4,7.412,25.9,Matara,2024,
7/19/2024,28,83.5,0.6,31.7,Matara,2024,
7/20/2024,29.1,70,0,40.7,Matara,2024,
7/21/2024,28.6,78.8,0,27.6,Matara,2024,
7/22/2024,28.7,82.7,16.774,31.7,Matara,2024,
7/23/2024,29.1,80.4,0.1,31.7,Matara,2024,
7/24/2024,29.8,74.7,1.248,29.5,Matara,2024,
7/25/2024,28.9,76.4,0.3,31.7,Matara,2024,
7/26/2024,30.4,69.7,0.234,33.5,Matara,2024,
7/27/2024,29.9,74.9,1.7,33.5,Matara,2024,
7/28/2024,28.1,80.2,19.583,38.9,Matara,2024,
7/29/2024,28,76.5,56.909,30.1,Matara,2024,
7/30/2024,28.9,77.4,1.248,29.5,Matara,2024,
7/31/2024,28.5,78.1,15.682,33.5,Matara,2024,
8/1/2024,28.2,79.9,3.667,25.9,Matara,2024,
8/2/2024,29.7,74.4,2.809,24.7,Matara,2024,
8/3/2024,29,77.3,1.482,32.7,Matara,2024,
8/4/2024,28.8,78.7,0.4,29.5,Matara,2024,
8/5/2024,28.6,77.9,11.547,25.9,Matara,2024,
8/6/2024,30.1,70.7,0,25.9,Matara,2024,
8/7/2024,29,76.5,1.6,27.7,Matara,2024,
8/8/2024,30,70.5,0.3,24.1,Matara,2024,
8/9/2024,29.6,73.4,1.4,29.5,Matara,2024,
8/10/2024,27.7,84.7,2.7,27.7,Matara,2024,
8/11/2024,26.7,89.5,4.2,18.7,Matara,2024,
8/12/2024,27.3,88,2.7,16.6,Matara,2024,
8/13/2024,28.2,85,1.8,36,Matara,2024,
8/14/2024,28,87.1,3.2,22.3,Matara,2024,
8/15/2024,27.1,92.1,2,26.2,Matara,2024,
8/16/2024,27.3,88.2,4.7,31.9,Matara,2024,
8/17/2024,28.6,82.1,0.7,24.1,Matara,2024,
8/18/2024,26.9,92.8,4.8,18.4,Matara,2024,
8/19/2024,25.8,89.4,6.8,27.7,Matara,2024,
8/20/2024,25.3,93.3,27.775,35.3,Matara,2024,
